#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000964.3",1382020,1382430,"-",936734,"ohrB","BSU_13160","NP_389199.1",136,"organic hydroperoxide resistance reductase B"
"chromosome","NC_000964.3",1382457,1382627,"-",8302905,"ykzN","BSU_13169","YP_003097717.1",56,"hypothetical protein BSU_13169"
"chromosome","NC_000964.3",1382677,1383147,"-",936695,"guaN","BSU_13170","NP_389200.1",156,"guanine deaminase"
"chromosome","NC_000964.3",1383320,1385608,"-",936480,"metE","BSU_13180","NP_389201.2",762,"cobalamin-independent methionine synthase"
"chromosome","NC_000964.3",1386024,1386983,"-",939934,"ispA","BSU_13190","NP_389202.1",319,"intracellular serine protease"
"chromosome","NC_000964.3",1387206,1388039,"-",938160,"rsbRB","BSU_13200","NP_389203.1",277,"component of the anxiosome (stressosome)"
"chromosome","NC_000964.3",1388070,1388834,"-",939836,"thiX","BSU_13210","NP_389204.1",254,"thiamine transporter, transmembrane T component"
"chromosome","NC_000964.3",1388809,1390452,"-",936472,"thiW","BSU_13220","NP_389205.2",547,"thiamine ABC transporter (ATP-binding subunit)"
"chromosome","NC_000964.3",1390439,1391038,"-",939829,"thiV","BSU_13230","NP_389206.2",199,"thiamine transporter, permease component"
"chromosome","NC_000964.3",1391040,1391642,"-",936465,"thiU","BSU_13240","NP_389207.1",200,"thiamine-binding protein (oxidation stress protein)"
"chromosome","NC_000964.3",1391953,1392639,"-",936451,"ykoG","BSU_13250","NP_389208.1",228,"two-component response regulator"
"chromosome","NC_000964.3",1392643,1394007,"-",936458,"ykoH","BSU_13260","NP_389209.1",454,"two-component sensor histidine kinase"
"chromosome","NC_000964.3",1394004,1394684,"-",939827,"ykoI","BSU_13270","NP_389210.1",226,"conserved membrane protein of unknown function"
"chromosome","NC_000964.3",1394776,1395288,"-",936459,"ykoJ","BSU_13280","NP_389211.1",170,"putative exported protein"
"chromosome","NC_000964.3",1395371,1395508,"-",936450,"ykzD","BSU_13290","NP_389212.1",45,"conserved hypothetical protein"
"chromosome","NC_000964.3",1396013,1397368,"-",936439,"mgtE","BSU_13300","NP_389213.1",451,"magnesium transporter"
"chromosome","NC_000964.3",1397411,1397743,"-",936445,"tnrA","BSU_13310","NP_389214.1",110,"nitrogen sensing transcriptional regulator"
"chromosome","NC_000964.3",1397938,1398093,"-",939392,"ykzB","BSU_13320","NP_389215.1",51,"conserved protein of unknown function"
"chromosome","NC_000964.3",1398181,1398363,"-",939391,"ykoL","BSU_13330","NP_389216.1",60,"conserved protein of unknown function"
"chromosome","NC_000964.3",1398496,1398960,"-",939824,"ykoM","BSU_13340","NP_389217.1",154,"putative transcriptional regulator (MarR family)"
"chromosome","NC_000964.3",1398975,1400096,"-",939390,"ykoN","BSU_13350","NP_389218.2",373,"putative glycosyltransferase"
"chromosome","NC_000964.3",1400188,1400739,"-",936444,"ykoP","BSU_13360","NP_389219.2",183,"conserved hypothetical protein"
"chromosome","NC_000964.3",1400767,1401579,"-",939388,"ykoQ","BSU_13370","NP_389220.1",270,"putative metallophosphoesterase"
"chromosome","NC_000964.3",1401772,1403466,"-",939380,"ykoS","BSU_13380","NP_389221.1",564,"putative integral membrane protein"
"chromosome","NC_000964.3",1403479,1404492,"-",939378,"ykoT","BSU_13390","NP_389222.1",337,"putative glycosyltransferase"
"chromosome","NC_000964.3",1404518,1406353,"-",939372,"ligD","BSU_13400","NP_389223.1",611,"ATP-dependent DNA ligase subunit; 5\\'-2-deoxyribose-5-phosphate (dRP) lyase"
"chromosome","NC_000964.3",1406357,1407292,"-",939375,"ligV","BSU_13410","NP_389224.1",311,"ATP-dependent DNA ligase subunit Ku; AP/deoxyribose 5\\'-phosphate (5\\'-dRP)-lyase"
"chromosome","NC_000964.3",1407329,1409731,"-",2914252,"dgcW","BSU_13420","YP_054577.2",800,"diguanylate cyclase"
"chromosome","NC_000964.3",1409912,1410577,"-",939381,"ykoX","BSU_13430","NP_389226.1",221,"putative integral membrane protein"
"chromosome","NC_000964.3",1410654,1411628,"-",939368,"ykoY","BSU_13440","NP_389227.1",324,"putative manganese-related ion transporter"
"chromosome","NC_000964.3",1411892,1412647,"-",939363,"sigI","BSU_13450","NP_389228.1",251,"RNA polymerase sigma factor (heat stress responsive)"
"chromosome","NC_000964.3",1412644,1413789,"-",939360,"rsgI","BSU_13460","NP_389229.1",381,"sigmaI modulating factor"
"chromosome","NC_000964.3",1413800,1413994,"-",939362,"sspD","BSU_13470","NP_389230.1",64,"small acid-soluble spore protein (alpha/beta-type SASP)"
"chromosome","NC_000964.3",1414125,1414826,"-",939367,"htpK","BSU_13480","NP_389231.1",233,"regulator of quality control"
"chromosome","NC_000964.3",1414997,1415893,"-",939359,"htpX","BSU_13490","NP_389232.1",298,"membrane protease"
"chromosome","NC_000964.3",1416067,1417416,"-",939342,"ktrD","BSU_13500","NP_389233.1",449,"K+-transporting ATPase"
"chromosome","NC_000964.3",1417561,1417716,"-",8303057,"ykzP","BSU_13509","YP_003097718.1",51,"conserved protein of unknown function"
"chromosome","NC_000964.3",1417719,1417895,"-",939354,"ykzE","BSU_13510","NP_389234.1",58,"conserved protein of unknown function"
"chromosome","NC_000964.3",1417938,1418960,"-",939356,"ykrP","BSU_13520","NP_389235.1",340,"putative integral membrane protein; putative acyltransferase"
"chromosome","NC_000964.3",1419213,1421429,"-",939349,"kinE","BSU_13530","NP_389236.1",738,"two-component sensor histidine kinase"
"chromosome","NC_000964.3",1421426,1421923,"-",939332,"ogt","BSU_13540","NP_389237.1",165,"O6-alkylguanine DNA alkyltransferase"
"chromosome","NC_000964.3",1422013,1422138,"-",37862839,,"BSU_13545","YP_009513954.1",41,"hypothetical protein BSU_13545"
"chromosome","NC_000964.3",1422172,1423233,"-",939341,"mtnA","BSU_13550","NP_389238.1",353,"methylthioribose-1-phosphate isomerase (methionine salvage pathway)"
"chromosome","NC_000964.3",1423241,1424434,"-",939336,"mtnK","BSU_13560","NP_389239.2",397,"methylthioribose kinase (methionine salvage pathway, promiscuous)"
"chromosome","NC_000964.3",1424767,1425546,"-",939328,"mtnU","BSU_13570","NP_389240.1",259,"ketoglutaramate omega-amidase"
"chromosome","NC_000964.3",1425641,1426837,"-",939330,"mtnE","BSU_13580","NP_389241.1",398,"methionine-glutamine aminotransferase"
"chromosome","NC_000964.3",1427061,1428278,"-",939339,"mtnW","BSU_13590","NP_389242.2",405,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase)"
"chromosome","NC_000964.3",1428275,1428982,"-",939331,"mtnX","BSU_13600","NP_389243.1",235,"2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphatephosphatase (HK-MTPenyl-1-P phosphatase)"
"chromosome","NC_000964.3",1428940,1429569,"-",939320,"mtnB","BSU_13610","NP_389244.1",209,"methylthioribulose-1-phosphate dehydratase (MTRu-1-P dehydratase)"
"chromosome","NC_000964.3",1429584,1430120,"-",939322,"mtnD","BSU_13620","NP_389245.1",178,"acireductone dioxygenase (Ni2+ or Fe2+-requiring)"
"chromosome","NC_000964.3",1430161,1430481,"-",939314,"ykvA","BSU_13630","NP_389246.1",106,"conserved hypothetical protein"
"chromosome","NC_000964.3",1430684,1430941,"-",939315,"spo0E","BSU_13640","NP_389247.1",85,"negative regulatory phosphatase acting on Spo0A-P (sporulation)"
"chromosome","NC_000964.3",1431027,1431458,"-",939325,"eag","BSU_13650","NP_389248.1",143,"putative small membrane protein"
"chromosome","NC_000964.3",1431486,1433006,"-",939300,"kinD","BSU_13660","NP_389249.1",506,"histidine kinase phosphorylating Spo0A"
"chromosome","NC_000964.3",1433199,1433636,"-",939303,"mhqR","BSU_13670","NP_389250.1",145,"transcriptional regulator (MarR family)"
"chromosome","NC_000964.3",1433676,1434461,"-",939304,"motB","BSU_13680","NP_389251.1",261,"motility protein B; MotB component of the H+-coupled stator flagellum complex"
"chromosome","NC_000964.3",1434433,1435245,"-",939302,"motA","BSU_13690","NP_389252.1",270,"motility protein A; MotA component of the H+-coupled stator flagellum complex"
"chromosome","NC_000964.3",1435628,1437727,"-",939289,"clpE","BSU_13700","NP_389253.1",699,"ATP-dependent Clp protease (class III stress gene)"
"chromosome","NC_000964.3",1438092,1439135,"-",939307,"ykvI","BSU_13710","NP_389254.1",347,"putative transporter"
"chromosome","NC_000964.3",1439448,1440107,"-",939292,"queC","BSU_13720","NP_389255.1",219,"pre-queuosine 0 synthase"
"chromosome","NC_000964.3",1440100,1440549,"-",939282,"queD","BSU_13730","NP_389256.1",149,"6-carboxy-5,6,7,8-tetrahydropterin synthase; queuosine biosynthesis"
"chromosome","NC_000964.3",1440542,1441273,"-",939290,"queE","BSU_13740","NP_389257.1",243,"7-carboxy-7-deazaguanine synthase"
"chromosome","NC_000964.3",1441291,1441788,"-",939296,"queF","BSU_13750","NP_389258.1",165,"NADPH-dependent 7-cyano-7-deazaguanine reductase"
"chromosome","NC_000964.3",1442347,1442703,"-",939274,"ykvN","BSU_13760","NP_389259.1",118,"putative transcriptional regulator (HGT island)"
"chromosome","NC_000964.3",1442872,1443618,"-",939276,"ykvO","BSU_13770","NP_389260.1",248,"putative oxidoreductase (HGT island)"
"chromosome","NC_000964.3",1444099,1445298,"-",939278,"ykvP","BSU_13780","NP_389261.1",399,"spore protein (HGT island)"
"chromosome","NC_000964.3",1445314,1445541,"-",8303133,"ykzQ","BSU_13789","YP_003097719.1",75,"putative peptidoglycan binding protein"
"chromosome","NC_000964.3",1447251,1447541,"-",939743,"ykvR","BSU_13800","NP_389263.1",96,"conserved hypothetical protein (HGT island)"
"chromosome","NC_000964.3",1447662,1447847,"-",939299,"ykvS","BSU_13810","NP_389264.2",61,"conserved protein of unknown function (HGT island)"
"chromosome","NC_000964.3",1448013,1448207,"-",8302968,"ykzS","BSU_13819","YP_003097721.1",64,"conserved hypothetical protein (HGT island)"
"chromosome","NC_000964.3",1448506,1449132,"-",939264,"ykvT","BSU_13820","NP_389265.1",208,"cell wall hydrolase related to spore cortex-lytic enzymes"
"chromosome","NC_000964.3",1449250,1450587,"-",939262,"ykvU","BSU_13830","NP_389266.1",445,"spore membrane protein involved in germination"
"chromosome","NC_000964.3",1450638,1451135,"-",936262,"stoA","BSU_13840","NP_389267.1",165,"spore-specific thiol-disulfide oxidoreductase (SpoVD maturation)"
"chromosome","NC_000964.3",1451371,1453284,"-",939268,"pfeT","BSU_13850","NP_389268.1",637,"Fe(II) efflux transporter possibly involved in copper(II) uptake"
"chromosome","NC_000964.3",1453691,1454782,"-",939258,"papB","BSU_13860","NP_389269.1",363,"Xaa-Pro Xaa-Pro-Xaa di-tri-peptidase used in osmoprotection"
"chromosome","NC_000964.3",1455064,1456029,"-",936232,"ykvZ","BSU_13870","NP_389270.1",321,"putative transcriptional regulator (LacI family)"
"chromosome","NC_000964.3",1456092,1456958,"-",939254,"glcT","BSU_13880","NP_389271.2",288,"transcriptional antiterminator (BglG family)"
"chromosome","NC_000964.3",1457187,1459286,"-",939255,"ptsG","BSU_13890","NP_389272.1",699,"phosphotransferase system (PTS) glucose-specific enzyme IICBA component"
"chromosome","NC_000964.3",1459384,1459650,"-",939259,"ptsH","BSU_13900","NP_389273.1",88,"histidine-containing phosphocarrier protein of the phosphotransferase system (PTS) (HPr protein)"
"chromosome","NC_000964.3",1459650,1461362,"-",939253,"ptsI","BSU_13910","NP_389274.2",570,"phosphotransferase system (PTS) enzyme I"
"chromosome","NC_000964.3",1461453,1461692,"-",939728,"splA","BSU_13920","NP_389275.1",79,"TRAP-like transcriptional negative regulator of spore photoproduct lyase"
"chromosome","NC_000964.3",1461770,1462798,"-",939248,"splB","BSU_13930","NP_389276.1",342,"spore photoproduct (thymine dimer) lyase"
"chromosome","NC_000964.3",1462813,1463493,"-",939246,"ykwB","BSU_13940","NP_389277.2",226,"putative acetyltransferase / amidohydrolase"
"chromosome","NC_000964.3",1463628,1465595,"-",936206,"mcpC","BSU_13950","NP_389278.2",655,"methyl-accepting chemotaxis protein"
"chromosome","NC_000964.3",1465733,1466599,"-",939723,"ohaC","BSU_13960","NP_389279.1",288,"beta-hydroxyacid dehydrogenase (acts on 3-hydroxypropionate with NADP)"
"chromosome","NC_000964.3",1466638,1467411,"-",939237,"ykwD","BSU_13970","NP_389280.2",257,"conserved hypothetical protein"
"chromosome","NC_000964.3",1467748,1469862,"-",936204,"pbpH","BSU_13980","NP_389281.2",704,"penicillin-binding enzyme for formation of rod-shaped peptidoglycan cell wall"
"chromosome","NC_000964.3",1470026,1471846,"-",939230,"kinA","BSU_13990","NP_389282.1",606,"sporulation-specific ATP-dependent protein histidine kinase"
"chromosome","NC_000964.3",1471857,1473038,"-",939235,"dapX","BSU_14000","NP_389283.2",393,"N-acetyl-L,L-diaminopimelate aminotransferase"
"chromosome","NC_000964.3",1473240,1473401,"-",8303007,"ykzT","BSU_14009","YP_003097722.1",53,"hypothetical protein BSU_14009"
"chromosome","NC_000964.3",1473605,1474516,"-",939239,"cheV","BSU_14010","NP_389284.1",303,"coupling protein and response regulator for CheA activity in response to attractants (chemotaxis)"
"chromosome","NC_000964.3",1474560,1475024,"-",939225,"kre","BSU_14020","NP_389285.1",154,"regulator of transcription factor ComK function via modulation of mRNA stability"
"chromosome","NC_000964.3",1475150,1476442,"-",939224,"ykuC","BSU_14030","NP_389286.2",430,"putative transporter"
"chromosome","NC_000964.3",1476518,1477012,"-",939216,"ltdD","BSU_14040","NP_389287.1",164,"murein L,D-transpeptidase"
"chromosome","NC_000964.3",1477069,1477929,"-",939214,"ppeE","BSU_14050","NP_389288.2",286,"exported metallophosphoesterase (Mn2+ and Zn2+)"
"chromosome","NC_000964.3",1478072,1478836,"-",939226,"fadH","BSU_14060","NP_389289.1",254,"putative 2,4-dienoyl-CoA reductase"
"chromosome","NC_000964.3",1479137,1480867,"-",8303034,"ykuG","BSU_14071","YP_003097723.1",576,"putative cell wall-binding protein"
"chromosome","NC_000964.3",1480933,1481451,"-",8303033,"ykzU","BSU_14072","YP_003097724.1",172,"conserved hypothetical protein"
"chromosome","NC_000964.3",1481547,1482095,"-",939211,"ykuH","BSU_14080","NP_389291.1",182,"conserved protein of unknown function"
"chromosome","NC_000964.3",1482248,1483471,"-",939207,"ykuI","BSU_14090","NP_389292.1",407,"putative cyclic-di-GMP receptor (no phosphodiesterase activity)"
"chromosome","NC_000964.3",1484117,1484356,"-",936162,"ykuJ","BSU_14100","NP_389293.1",79,"putative RNA-specific modification enzyme subunit"
"chromosome","NC_000964.3",1484466,1484984,"-",939213,"ykuK","BSU_14110","NP_389294.1",172,"putative RNA-binding enzyme component"
"chromosome","NC_000964.3",1485118,1485315,"-",939703,"abbA","BSU_14120","NP_389295.1",65,"regulator of AbrB repressor"
"chromosome","NC_000964.3",1485453,1485896,"-",939199,"ykuL","BSU_14130","NP_389296.1",147,"putative RNA-binding protein"
"chromosome","NC_000964.3",1486045,1486926,"-",939197,"ccpC","BSU_14140","NP_389297.1",293,"transcriptional repressor of citB and citZ"
"chromosome","NC_000964.3",1487038,1487514,"-",939194,"fldN","BSU_14150","NP_389298.1",158,"short-chain flavodoxin (acts in lipid desaturation)"
"chromosome","NC_000964.3",1487504,1488397,"-",939196,"ykuO","BSU_14160","NP_389299.1",297,"conserved hypothetical protein"
"chromosome","NC_000964.3",1488413,1488868,"-",938811,"fldP","BSU_14170","NP_389300.2",151,"short-chain flavodoxin"
"chromosome","NC_000964.3",1488973,1489683,"-",939193,"dapH","BSU_14180","NP_389301.2",236,"tetrahydrodipicolinate N-acetyltransferase"
"chromosome","NC_000964.3",1489753,1490877,"-",938805,"dapI","BSU_14190","NP_389302.1",374,"N-acetyl-diaminopimelate deacetylase"
"chromosome","NC_000964.3",1490939,1491184,"-",938799,"ykuS","BSU_14200","NP_389303.1",81,"conserved hypothetical protein"
"chromosome","NC_000964.3",1491221,1492024,"-",938809,"mscT","BSU_14210","NP_389304.2",267,"small-conductance mechanosensitive channel"
"chromosome","NC_000964.3",1492261,1492803,"-",938810,"ahpA","BSU_14220","NP_389305.1",180,"biofilm-specific peroxidase; 2-cys peroxiredoxin"
"chromosome","NC_000964.3",1492875,1493321,"-",938804,"ykuV","BSU_14230","NP_389306.2",148,"thiol-disulfide oxidoreductase"
"chromosome","NC_000964.3",1493787,1494362,"-",938793,"rok","BSU_14240","NP_389307.1",191,"repressor of comK"
"chromosome","NC_000964.3",1494403,1495368,"-",938787,"sppO","BSU_14250","NP_389308.1",321,"spore protein cse15"
"chromosome","NC_000964.3",1495505,1496104,"-",938791,"mobA","BSU_14260","NP_389309.1",199,"molybdopterin-guanine dinucleotide biosynthesis protein A"
"chromosome","NC_000964.3",1496155,1497174,"-",938780,"moeB","BSU_14270","NP_389310.1",339,"molybdopterin biosynthesis adenylyltransferase"
"chromosome","NC_000964.3",1497192,1498484,"-",938797,"moeA","BSU_14280","NP_389311.1",430,"molybdate to molybdopterin ligation enzyme"
"chromosome","NC_000964.3",1498445,1498966,"-",938790,"mobB","BSU_14290","NP_389312.1",173,"molybdopterin-guanine dinucleotide biosynthesis protein B"
"chromosome","NC_000964.3",1498966,1499439,"-",936092,"moaE","BSU_14300","NP_389313.1",157,"molybdopterin synthase (large subunit)"
"chromosome","NC_000964.3",1499432,1499665,"-",938785,"moaD","BSU_14310","NP_389314.1",77,"molybdopterin synthase (small subunit)"
"chromosome","NC_000964.3",1499889,1501646,"-",938775,"yknU","BSU_14320","NP_389315.1",585,"putative ABC transporter (ATP-binding protein)"
"chromosome","NC_000964.3",1501658,1503472,"-",936087,"yknV","BSU_14330","NP_389316.1",604,"putative ABC transporter (ATP-binding protein)"
"chromosome","NC_000964.3",1503582,1504277,"-",938771,"skiW","BSU_14340","NP_389317.1",231,"subunit of permease exporting the starvation-induced killing protein"
"chromosome","NC_000964.3",1504282,1505415,"-",938774,"skiX","BSU_14350","NP_389318.1",377,"subunit of efflux permease exporting the starvation-induced killing protein"
"chromosome","NC_000964.3",1505416,1506108,"-",938766,"skiY","BSU_14360","NP_389319.1",230,"subunit of efflux permease exporting the starvation-induced killing protein (ATP-binding protein)"
"chromosome","NC_000964.3",1506105,1507298,"-",938803,"skiZ","BSU_14370","NP_389320.1",397,"permease subunit exporting Sporulation-Delaying Protein"
"chromosome","NC_000964.3",1507578,1508333,"-",936082,"fruR","BSU_14380","NP_389321.1",251,"transcriptional regulator (DeoR family)"
"chromosome","NC_000964.3",1508330,1509241,"-",938761,"fruK","BSU_14390","NP_389322.1",303,"fructose-1-phosphate kinase"
"chromosome","NC_000964.3",1509256,1511163,"-",938757,"fruA","BSU_14400","NP_389323.1",635,"phosphotransferase system (PTS) fructose-specific enzyme IIABC component"
"chromosome","NC_000964.3",1511308,1511889,"-",938763,"sipT","BSU_14410","NP_389324.1",193,"type I signal peptidase"
